mse00,psnr01,ad02,sc03,nk04,md05,lmse06,nae07,snrv08,ramdv09,mas10,mams11,sme12,gme16,gpe17,ssim18,vif19,hlfi25,path,y
0.0017010796582326293,75.82355499267578,3.8931821321347234e-17,1.0305246114730835,0.9821308255195618,0.140511155128479,0.1450287103652954,0.06704714894294739,22.13395118713379,0.35353386402130127,0.9996802806854248,0.00033211676054634154,19.966060638427734,0.006532083731144667,0.10047640651464462,0.9999716281890869,0.46128830313682556,0.9164884686470032,cda-project/images/Train/n/1_1_05_3_0.jpg,False
0.0012950149830430746,77.008056640625,4.187761331471803e-17,1.0202438831329346,0.9880091547966003,0.14970050752162933,0.1491944044828415,0.0528971292078495,23.830516815185547,0.3734206557273865,0.9997394680976868,0.0002714604197535664,15.98465347290039,0.005589318461716175,0.27487999200820923,0.9999794363975525,0.4749821722507477,0.922878086566925,cda-project/images/Train/n/1_1_05_4_0.jpg,False
0.002420038916170597,74.2925796508789,3.70469083159104e-17,1.045198678970337,0.9737899899482727,0.16637475788593292,0.15627257525920868,0.08319443464279175,20.373517990112305,0.3976776599884033,0.999598503112793,0.0004161240067332983,28.728790283203125,0.007822034880518913,0.19315992295742035,0.9999603033065796,0.46819108724594116,0.9256584644317627,cda-project/images/Train/n/1_1_05_5_0.jpg,False
0.0009876793483272195,78.18464660644531,3.5132392170711516e-17,1.0197718143463135,0.9880841374397278,0.13723385334014893,0.18536582589149475,0.05081183835864067,23.52294921875,0.34536251425743103,0.9997572302818298,0.00025208157603628933,13.160966873168945,0.005172129720449448,0.18333983421325684,0.9999844431877136,0.43478289246559143,0.9377499222755432,cda-project/images/Train/n/1_1_06_3_0.jpg,False
0.0011138904374092817,77.6623764038086,3.734296949203293e-17,1.0202778577804565,0.9878321290016174,0.13203777372837067,0.17756196856498718,0.05167008563876152,23.505712509155273,0.33584529161453247,0.9997714757919312,0.00023857738415244967,16.812973022460938,0.005467404145747423,0.44523635506629944,0.9999821186065674,0.4428904056549072,0.9424018263816833,cda-project/images/Train/n/1_1_06_4_0.jpg,False
0.002168362494558096,74.76948547363281,3.838904525572464e-17,1.0368006229400635,0.978225827217102,0.14169399440288544,0.1806272268295288,0.0709896981716156,20.939897537231445,0.37071800231933594,0.9996926188468933,0.000321132130920887,33.10240173339844,0.007750275079160929,0.3809572458267212,0.9999631643295288,0.43397414684295654,0.9360637068748474,cda-project/images/Train/n/1_1_06_5_0.jpg,False
0.000958516146056354,78.31481170654297,4.1707379544654615e-17,1.0156617164611816,0.9906949996948242,0.10087545216083527,0.1457754373550415,0.04869604855775833,24.96234703063965,0.30256637930870056,0.9997707605361938,0.00023865685216151178,11.473920822143555,0.004854987375438213,0.12588916718959808,0.9999843239784241,0.456635981798172,0.9180647134780884,cda-project/images/Train/n/1_1_07_2_0.jpg,False
0.0010857258457690477,77.77360534667969,4.002724006293896e-17,1.018555998802185,0.9890475273132324,0.12368306517601013,0.13637466728687286,0.051590435206890106,24.333208084106445,0.33769357204437256,0.9997549057006836,0.0002551485085859895,13.264559745788574,0.005220805294811726,0.09211459010839462,0.9999822974205017,0.4643349349498749,0.9116276502609253,cda-project/images/Train/n/1_1_07_3_0.jpg,False
0.0005459980457089841,80.75889587402344,4.3801999378985894e-17,1.0075870752334595,0.9954267740249634,0.12328609824180603,0.1621091067790985,0.03242512047290802,27.914073944091797,0.34563955664634705,0.9998400211334229,0.0001672077050898224,6.783300876617432,0.0035879898350685835,0.3230668902397156,0.9999921917915344,0.46308308839797974,0.9165802001953125,cda-project/images/Train/n/1_1_07_4_0.jpg,False
0.0011391574516892433,77.5649642944336,4.3249353394294316e-17,1.016557216644287,0.9901323914527893,0.14666186273097992,0.15603519976139069,0.048936307430267334,24.624685287475586,0.37320104241371155,0.9997623562812805,0.0002478619571775198,14.051043510437012,0.005265555810183287,0.2293265014886856,0.999981701374054,0.46537894010543823,0.923012375831604,cda-project/images/Train/n/1_1_07_5_0.jpg,False
0.0015889238566160202,76.1197738647461,4.29582288320675e-17,1.0235520601272583,0.9861183166503906,0.09986665844917297,0.14453665912151337,0.061606138944625854,23.23016929626465,0.28114384412765503,0.999719500541687,0.0002925186709035188,19.210657119750977,0.006158605217933655,0.1057642474770546,0.9999731779098511,0.4492625296115875,0.9291857481002808,cda-project/images/Train/n/1_1_08_2_0.jpg,False
0.0012638207990676165,77.11394500732422,4.795176598881742e-17,1.0163406133651733,0.9903655052185059,0.10044138133525848,0.12673503160476685,0.04899216815829277,24.960580825805664,0.2860446274280548,0.9997962117195129,0.00021464674500748515,18.36638069152832,0.005632701795548201,0.08007410913705826,0.9999786019325256,0.46071377396583557,0.9152817726135254,cda-project/images/Train/n/1_1_08_3_0.jpg,False
0.0008502329583279788,78.8354263305664,4.6698448394456675e-17,1.010595440864563,0.993639349937439,0.09237242490053177,0.15843340754508972,0.04042051360011101,26.503461837768555,0.2982853055000305,0.9998123049736023,0.0001966494310181588,10.71068000793457,0.004436538089066744,0.3050583600997925,0.9999862313270569,0.4472198784351349,0.9364852905273438,cda-project/images/Train/n/1_1_08_4_0.jpg,False
0.0020705494098365307,74.9699478149414,4.3116127684836525e-17,1.029615879058838,0.9825875759124756,0.12567594647407532,0.15313032269477844,0.06793782114982605,22.174686431884766,0.3436529338359833,0.9996840953826904,0.00032955818460322917,25.78648567199707,0.007021530997008085,0.22948391735553741,0.9999654293060303,0.45105525851249695,0.9387799501419067,cda-project/images/Train/n/1_1_08_5_0.jpg,False
0.001120526110753417,77.63658142089844,4.0836470856199584e-17,1.0180124044418335,0.9893271327018738,0.09041430056095123,0.1449827402830124,0.051522284746170044,24.374576568603516,0.2937556803226471,0.9997645616531372,0.000245628907578066,14.363011360168457,0.00532333692535758,0.11108392477035522,0.9999811053276062,0.4548073709011078,0.9155042767524719,cda-project/images/Train/n/1_1_09_2_0.jpg,False
0.0013205204159021378,76.92335510253906,4.091048366868838e-17,1.0218791961669922,0.987138569355011,0.10672368854284286,0.13395753502845764,0.0559665821492672,23.653093338012695,0.3232221305370331,0.9997535943984985,0.00025747844483703375,18.16888427734375,0.005752118304371834,0.09225974231958389,0.9999776482582092,0.46325579285621643,0.9070284366607666,cda-project/images/Train/n/1_1_09_3_0.jpg,False
0.0008644690387882292,78.7633056640625,4.293849230265199e-17,1.0129679441452026,0.9922946095466614,0.11384328454732895,0.13953222334384918,0.04286877438426018,25.835620880126953,0.3341350555419922,0.999835729598999,0.000173244668985717,13.726517677307129,0.004483924247324467,0.3733099102973938,0.9999856948852539,0.463756799697876,0.9221590757369995,cda-project/images/Train/n/1_1_09_4_0.jpg,False
0.0018776992801576853,75.39454650878906,3.943512101941635e-17,1.0317182540893555,0.9814939498901367,0.13744781911373138,0.14013805985450745,0.0686546042561531,22.028060913085938,0.3589191436767578,0.9997183680534363,0.00029469977016560733,28.273584365844727,0.00672835623845458,0.22893360257148743,0.9999685287475586,0.46552181243896484,0.9158458113670349,cda-project/images/Train/n/1_1_09_5_0.jpg,False
0.0011191184166818857,77.64204406738281,4.5770795115980507e-17,1.015138030052185,0.9910509586334229,0.09454292804002762,0.12981590628623962,0.04751303419470787,25.249290466308594,0.25806382298469543,0.999812126159668,0.00019804407202173024,16.798295974731445,0.005331444554030895,0.08882704377174377,0.9999812245368958,0.4544633626937866,0.9300940632820129,cda-project/images/Train/n/1_1_10_2_0.jpg,False
0.0014499048702418804,76.51741027832031,4.195656274110254e-17,1.0237447023391724,0.9860923886299133,0.1238684132695198,0.12835881114006042,0.058966465294361115,23.35236930847168,0.34658631682395935,0.9997275471687317,0.0002840945962816477,18.08745002746582,0.006106512155383825,0.06635431945323944,0.9999759197235107,0.46049249172210693,0.9227830767631531,cda-project/images/Train/n/1_1_10_3_0.jpg,False
0.0007784217596054077,79.2186508178711,4.515893954304238e-17,1.010679841041565,0.9936213493347168,0.12239512801170349,0.14692692458629608,0.038872696459293365,26.59499740600586,0.34129226207733154,0.9998153448104858,0.0001932199957082048,9.85216999053955,0.004328977316617966,0.20600514113903046,0.9999879002571106,0.4548651874065399,0.9340638518333435,cda-project/images/Train/n/1_1_10_4_0.jpg,False
0.0017688823863863945,75.65381622314453,4.620501530673409e-17,1.0235321521759033,0.9861264228820801,0.129317969083786,0.14604538679122925,0.05950302630662918,23.2275390625,0.35283517837524414,0.9997256398200989,0.0002870208118110895,22.134143829345703,0.006579641252756119,0.22033646702766418,0.9999706149101257,0.4553816020488739,0.9361066818237305,cda-project/images/Train/n/1_1_10_5_0.jpg,False
0.0008680205792188644,78.7455062866211,3.849266451669793e-17,1.0158146619796753,0.9906120896339417,0.09798480570316315,0.14525340497493744,0.04700225964188576,24.9384822845459,0.30331844091415405,0.9997761845588684,0.00023273662372957915,10.510250091552734,0.004672200884670019,0.11425542831420898,0.9999861717224121,0.4710473418235779,0.9140224456787109,cda-project/images/Train/n/1_1_11_2_0.jpg,False
0.0004756648268084973,81.35779571533203,4.481353538901984e-17,1.006543755531311,0.9960681796073914,0.10434569418430328,0.1561686098575592,0.02901495434343815,28.656949996948242,0.29057642817497253,0.9998631477355957,0.00014356248721014708,6.368900299072266,0.0033544099424034357,0.34717750549316406,0.9999932050704956,0.4945761263370514,0.9184228181838989,cda-project/images/Train/n/1_1_11_4_0.jpg,False
0.0007671405328437686,79.28205108642578,3.9370974817274086e-17,1.012785792350769,0.9922640919685364,0.089542917907238,0.18070442974567413,0.04283131659030914,25.45547866821289,0.29793497920036316,0.9997882843017578,0.00021997609292156994,8.986772537231445,0.004510859493166208,0.36528417468070984,0.9999869465827942,0.44429251551628113,0.9202222228050232,cda-project/images/Train/n/1_1_12_2_0.jpg,False
0.000904807704500854,78.56523895263672,3.93759114311698e-17,1.0155787467956543,0.9906612634658813,0.0921214297413826,0.1680361032485962,0.046992942690849304,24.76559829711914,0.29956910014152527,0.9997738003730774,0.00023527296434622258,11.160009384155273,0.004853086080402136,0.18054890632629395,0.999984622001648,0.4502035677433014,0.9167782664299011,cda-project/images/Train/n/1_1_12_3_0.jpg,False
0.0007546655833721161,79.35325622558594,4.2178607796013824e-17,1.0113584995269775,0.993174135684967,0.08461746573448181,0.16343145072460175,0.038505565375089645,26.160524368286133,0.2831171751022339,0.9998095035552979,0.00019874780264217407,9.508012771606445,0.004267026204615831,0.3646586239337921,0.999987006187439,0.4614737331867218,0.9234867691993713,cda-project/images/Train/n/1_1_12_4_0.jpg,False
0.001824723556637764,75.51882934570312,3.552713599391162e-17,1.03611421585083,0.9788057804107666,0.13002170622348785,0.16412605345249176,0.07039638608694077,21.23031997680664,0.3513262867927551,0.9996681809425354,0.00034421455347910523,22.96977424621582,0.006529360543936491,0.3204123377799988,0.9999685287475586,0.45769089460372925,0.927442193031311,cda-project/images/Train/n/1_1_12_5_0.jpg,False
0.0012123852502554655,77.29439544677734,4.174438429653779e-17,1.018311858177185,0.9891486167907715,0.09560002386569977,0.14573602378368378,0.053424738347530365,24.294279098510742,0.28054970502853394,0.9997555613517761,0.00025500982883386314,15.102255821228027,0.005369394551962614,0.12536700069904327,0.9999799132347107,0.45081648230552673,0.9174677729606628,cda-project/images/Train/n/1_1_13_2_0.jpg,False
0.0010779286967590451,77.80490112304688,4.0648965554946064e-17,1.0173450708389282,0.9897117018699646,0.10254092514514923,0.14600855112075806,0.05096536502242088,24.525707244873047,0.2912009060382843,0.9997618794441223,0.00024812048650346696,13.389876365661621,0.005102572962641716,0.1334201991558075,0.9999820590019226,0.4535961151123047,0.9056756496429443,cda-project/images/Train/n/1_1_13_3_0.jpg,False
0.0010413115378469229,77.95499420166016,4.321481364063655e-17,1.015321969985962,0.9908758401870728,0.10874741524457932,0.1514555811882019,0.047294843941926956,25.0064697265625,0.32551664113998413,0.9997837543487549,0.0002260758774355054,13.64856243133545,0.004970146343111992,0.38163670897483826,0.999983012676239,0.45773985981941223,0.917427122592926,cda-project/images/Train/n/1_1_13_4_0.jpg,False
0.0018965660128742456,75.35112762451172,3.834956888817116e-17,1.0329272747039795,0.9807010293006897,0.12896622717380524,0.15401902794837952,0.07175228744745255,21.726097106933594,0.3230057954788208,0.9996724128723145,0.0003405986353754997,24.351181030273438,0.006777678616344929,0.3876723349094391,0.9999687671661377,0.45372694730758667,0.9238805770874023,cda-project/images/Train/n/1_1_13_5_0.jpg,False
0.0006968837697058916,79.69920349121094,3.915386637625852e-17,1.0112718343734741,0.9931589961051941,0.09150832891464233,0.18270190060138702,0.0402289479970932,25.9588565826416,0.2884158492088318,0.999801754951477,0.0002061215345747769,8.267045021057129,0.0044005997478961945,0.24143625795841217,0.999988317489624,0.43567612767219543,0.9198087453842163,cda-project/images/Train/n/1_1_14_2_0.jpg,False
0.0005709617398679256,80.56473541259766,4.332336951550556e-17,1.0077890157699585,0.9952343702316284,0.10553645342588425,0.19138570129871368,0.03177354857325554,27.441246032714844,0.3084494471549988,0.999833345413208,0.00017393336747772992,7.170371055603027,0.003912260290235281,0.35128241777420044,0.9999915361404419,0.4397521913051605,0.9297732710838318,cda-project/images/Train/n/1_1_14_4_0.jpg,False
0.0012303638504818082,77.23046875,3.8487731211524665e-17,1.020409345626831,0.9877232313156128,0.12052983790636063,0.182733416557312,0.05274270474910736,23.41758155822754,0.3303460478782654,0.9997351169586182,0.00027538524591363966,15.330395698547363,0.005690667778253555,0.257307767868042,0.999980628490448,0.44792336225509644,0.9322377443313599,cda-project/images/Train/n/1_1_14_5_0.jpg,False
0.0012381491251289845,77.20307159423828,4.3357909269163325e-17,1.0184376239776611,0.9891104698181152,0.10204749554395676,0.13738197088241577,0.05250882729887962,24.34718894958496,0.2772434949874878,0.9997522234916687,0.00025839018053375185,14.559041023254395,0.005562364123761654,0.09742067009210587,0.9999790191650391,0.4570571184158325,0.910364031791687,cda-project/images/Train/n/1_1_15_2_0.jpg,False
0.001030464074574411,78.00047302246094,4.480366546995086e-17,1.0147594213485718,0.9912369251251221,0.10144507884979248,0.14217613637447357,0.04676859453320503,25.255754470825195,0.3068649172782898,0.9997755885124207,0.00023422285448759794,12.110624313354492,0.005047450307756662,0.1077486202120781,0.9999827742576599,0.46019819378852844,0.9043200016021729,cda-project/images/Train/n/1_1_15_3_0.jpg,False
0.0006389511399902403,80.07612609863281,4.690569022512571e-17,1.0081846714019775,0.9950671792030334,0.08931528776884079,0.16311845183372498,0.03501681610941887,27.576013565063477,0.2768416106700897,0.9998350739479065,0.00017264320922549814,7.9437408447265625,0.00394120579585433,0.4225548803806305,0.9999896883964539,0.45686155557632446,0.911162793636322,cda-project/images/Train/n/1_1_15_4_0.jpg,False
0.0012969872914254665,77.00144958496094,4.348126836827458e-17,1.018339991569519,0.9890723824501038,0.10628504306077957,0.16006727516651154,0.052582599222660065,24.150484085083008,0.3125494420528412,0.9997468590736389,0.00026401795912534,15.312154769897461,0.005782669875770807,0.22246278822422028,0.9999784231185913,0.4581748843193054,0.9113080501556396,cda-project/images/Train/n/1_1_15_5_0.jpg,False
0.0010249419137835503,78.02381134033203,4.4137533613939454e-17,1.0150786638259888,0.9910826086997986,0.08927910774946213,0.13248983025550842,0.04688550531864166,25.257543563842773,0.2813459038734436,0.9997786283493042,0.00023107760353013873,12.31246566772461,0.00510887335985899,0.08885052800178528,0.9999825954437256,0.4640234708786011,0.9239683747291565,cda-project/images/Train/n/1_1_16_2_0.jpg,False
0.0010951000731438398,77.73626708984375,4.3895752029612654e-17,1.0166351795196533,0.9901725649833679,0.09321967512369156,0.13431639969348907,0.04934138432145119,24.825510025024414,0.29576119780540466,0.9997720718383789,0.0002380032674409449,13.738856315612793,0.005227477289736271,0.09068062901496887,0.9999813437461853,0.46508821845054626,0.9205669164657593,cda-project/images/Train/n/1_1_16_3_0.jpg,False
0.0004124284896533936,81.9773178100586,4.4956631017546613e-17,1.005779504776001,0.9965090155601501,0.10949384421110153,0.163415789604187,0.028099030256271362,29.081117630004883,0.3193452060222626,0.9998588562011719,0.00014743133215233684,5.02375602722168,0.0031782817095518112,0.24541468918323517,0.9999938607215881,0.4822823703289032,0.9297012686729431,cda-project/images/Train/n/1_1_16_4_0.jpg,False
0.0009007181506603956,78.58491516113281,4.358982424314359e-17,1.0132184028625488,0.9921180605888367,0.13565340638160706,0.15018531680107117,0.0422387421131134,25.657625198364258,0.34800803661346436,0.9997889399528503,0.0002201665483880788,10.86013126373291,0.004766833037137985,0.1568184494972229,0.9999852180480957,0.48691779375076294,0.9344494938850403,cda-project/images/Train/n/1_1_16_5_0.jpg,False
0.001122969901189208,77.62712097167969,4.2218080854844854e-17,1.0177545547485352,0.9894899129867554,0.11260788887739182,0.14164157211780548,0.05180194228887558,24.46669578552246,0.319098562002182,0.9997576475143433,0.0002525493619032204,13.514037132263184,0.005250808782875538,0.11189642548561096,0.9999814629554749,0.4629633128643036,0.9190553426742554,cda-project/images/Train/n/1_1_17_2_0.jpg,False
0.0010176796931773424,78.05469512939453,4.0301096402698113e-17,1.0171737670898438,0.9898301959037781,0.13188785314559937,0.14154468476772308,0.049819815903902054,24.614395141601562,0.34945377707481384,0.9997730851173401,0.0002367025299463421,13.338022232055664,0.004999199882149696,0.10301773995161057,0.9999830722808838,0.46761664748191833,0.916638195514679,cda-project/images/Train/n/1_1_17_3_0.jpg,False
0.0008794359746389091,78.68875885009766,4.3895752029612654e-17,1.0128097534179688,0.9923434257507324,0.13595028221607208,0.15466026961803436,0.04251708462834358,25.742494583129883,0.3603852391242981,0.9998025894165039,0.0002065266453428194,11.632002830505371,0.004543869290500879,0.3636198341846466,0.9999858140945435,0.4747605323791504,0.9214189648628235,cda-project/images/Train/n/1_1_17_4_0.jpg,False
0.0015116252470761538,76.33636474609375,4.5020777219688876e-17,1.020604133605957,0.9877681136131287,0.14496618509292603,0.15643180906772614,0.056091032922267914,23.69008445739746,0.36446094512939453,0.9997392296791077,0.0002725603408180177,19.1413516998291,0.005993301048874855,0.3796183168888092,0.9999750256538391,0.4745844304561615,0.923213005065918,cda-project/images/Train/n/1_1_17_5_0.jpg,False
0.00106873142067343,77.84211730957031,4.062922902553055e-17,1.0182207822799683,0.9892095923423767,0.10948067903518677,0.14340217411518097,0.051842451095581055,24.334285736083984,0.32889387011528015,0.9997664093971252,0.00024350719468202442,13.891290664672852,0.005121651105582714,0.11442093551158905,0.9999824166297913,0.45528751611709595,0.921992301940918,cda-project/images/Train/n/1_1_18_2_0.jpg,False
0.0011272069532424212,77.61076354980469,3.909958678446279e-17,1.019936203956604,0.9882287383079529,0.13004975020885468,0.1402530074119568,0.053186580538749695,23.98374366760254,0.35766923427581787,0.9997694492340088,0.00024077604757621884,15.664158821105957,0.005246586166322231,0.102580726146698,0.9999812245368958,0.45943483710289,0.9189300537109375,cda-project/images/Train/n/1_1_18_3_0.jpg,False
0.0005076795932836831,81.07490539550781,4.503064713875786e-17,1.0066993236541748,0.9959602355957031,0.1259554773569107,0.16001491248607635,0.029150592163205147,28.46242904663086,0.3465261161327362,0.9998632073402405,0.00014372190344147384,6.944419860839844,0.0034006242640316486,0.2906659245491028,0.9999927878379822,0.4620071053504944,0.9334684014320374,cda-project/images/Train/n/1_1_18_4_0.jpg,False
0.001335665350779891,76.87382507324219,3.450573006480869e-17,1.029341697692871,0.9827479124069214,0.17876292765140533,0.15246303379535675,0.06402865052223206,22.21927833557129,0.41043370962142944,0.9997151494026184,0.00029587990138679743,18.737951278686523,0.0056985123082995415,0.20122212171554565,0.9999783039093018,0.4653598964214325,0.9342249631881714,cda-project/images/Train/n/1_1_18_5_0.jpg,False
0.0007194708450697362,79.5606689453125,4.3315967903384436e-17,1.0106782913208008,0.9936074614524841,0.08082258701324463,0.15212328732013702,0.038872893899679184,26.53711700439453,0.25401076674461365,0.9998152256011963,0.00019278597028460354,8.700697898864746,0.00430115545168519,0.12413261830806732,0.999987781047821,0.44576722383499146,0.9296613931655884,cda-project/images/Train/n/1_1_19_2_0.jpg,False
0.0007007067906670272,79.6754379272461,4.283980634685196e-17,1.0106265544891357,0.9936535954475403,0.08289005607366562,0.1465960592031479,0.03910217434167862,26.619375228881836,0.25492289662361145,0.9998217821121216,0.0001862899080151692,9.155156135559082,0.004207350313663483,0.12305634468793869,0.9999884963035583,0.45197585225105286,0.91382896900177,cda-project/images/Train/n/1_1_19_3_0.jpg,False
0.0003084524651058018,83.23892211914062,4.364410052621687e-17,1.0042160749435425,0.9974251985549927,0.09042146801948547,0.181019127368927,0.025367051362991333,30.217098236083984,0.2919609844684601,0.9998924732208252,0.00011296603042865172,4.487851142883301,0.0028819115832448006,0.36510252952575684,0.9999949932098389,0.44405102729797363,0.9347392916679382,cda-project/images/Train/n/1_1_19_4_0.jpg,False
0.0013205917784944177,76.9231185913086,4.024188350572912e-17,1.023085355758667,0.9863817095756531,0.13372434675693512,0.14576368033885956,0.05702516809105873,23.3048095703125,0.3604799509048462,0.9997225999832153,0.00028833997203037143,15.43833065032959,0.005796578712761402,0.09616886079311371,0.9999786615371704,0.4555593729019165,0.9251809120178223,cda-project/images/Train/n/1_1_20_2_0.jpg,False
